timestamp,distance_m,yaw_deg
1758203544.8340485,0.6,-134.24
1758203544.88442,0.57,-139.63
1758203544.9348702,0.44,-144.59
1758203544.9853394,0.37,-147.74
1758203545.0357063,0.37,-149.99
1758203545.0862732,0.36,-151.34
1758203545.136756,0.37,-152.69
1758203545.1871362,0.4,-153.59
1758203545.2375958,0.5,-154.94
1758203545.2881002,0.56,-155.84
1758203545.338511,0.57,-156.74
1758203545.3889139,0.57,-157.19
1758203545.4393024,0.56,-160.49
1758203545.4897442,0.56,-160.49
1758203545.5400503,0.56,-159.58
1758203545.5903533,0.57,-158.69
1758203545.6406531,0.57,-158.24
1758203545.6909714,0.56,-156.88
1758203545.7412653,0.47,-155.99
1758203545.79156,0.39,-154.63
1758203545.8418462,0.37,-153.28
1758203545.8921402,0.35,-151.94
1758203545.942433,0.39,-150.13
1758203545.9927464,0.41,-146.53
1758203546.0430963,0.53,-141.58
1758203546.0933838,0.58,-136.63
1758203546.1436698,0.66,-131.24
1758203546.193953,0.57,-126.29
1758203546.2442315,0.58,-120.88
1758203546.294519,0.45,-115.94
1758203546.3448238,0.68,-110.54
1758203546.3950999,0.68,-105.58
1758203546.4453678,0.45,-100.19
1758203546.4956667,0.42,-95.23
1758203546.545957,0.67,-89.83
1758203546.5962334,0.5,-84.44
1758203546.6465132,0.44,-79.48
1758203546.696816,0.49,-74.09
1758203546.7470899,0.47,-69.13
1758203546.7973633,0.38,-63.74
1758203546.847727,0.49,-58.79
1758203546.8980806,0.56,-53.39
1758203546.9483335,0.7,-48.44
1758203546.9985995,0.78,-43.04
1758203547.0488813,1.22,-38.08
1758203547.099161,0.57,-32.69
1758203547.1494331,0.09,-27.74
1758203547.1998327,0.06,-22.34
1758203547.2502074,6.13,-17.39
1758203547.3005831,6.58,-11.98
1758203547.3510473,10.15,-7.04
1758203547.4015026,4.62,-1.64
1758203547.4518845,4.08,3.3
1758203547.502273,4.57,8.25
1758203547.552695,4.5,13.65
1758203547.6030903,4.08,18.59
1758203547.6534958,3.87,23.99
1758203547.7037694,3.64,28.95
1758203547.7542064,3.49,34.34
1758203547.8045526,3.2,39.3
1758203547.8549013,2.77,44.69
1758203547.9052458,0.84,49.65
1758203547.955594,0.36,55.05
1758203548.0059407,0.33,59.99
1758203548.0562956,0.3,65.4
1758203548.1066432,0.36,70.35
1758203548.1569808,0.37,75.75
1758203548.207334,0.41,80.7
1758203548.2576866,0.38,86.1
1758203548.3079531,0.46,91.05
1758203548.3583646,0.26,96.45
1758203548.408733,0.15,101.4
1758203548.4590836,0.14,106.8
1758203548.5093484,0.16,111.75
1758203548.5597777,0.31,117.15
1758203548.61015,0.73,122.1
1758203548.6605184,1.02,127.5
1758203548.7107954,0.58,132.45
1758203548.7612205,0.52,137.85
1758203548.811579,0.53,142.8
1758203548.8619363,0.72,146.85
1758203548.91228,0.53,149.1
1758203548.9626245,0.48,150.89
1758203549.0129917,0.31,152.25
1758203549.0633512,0.38,153.14
1758203549.1137335,0.48,154.5
1758203549.1641374,0.52,155.39
1758203549.2144322,0.49,156.3
1758203549.2647893,0.48,157.2
1758203549.3154132,0.45,157.64
1758203549.3657742,0.43,160.04
1758203549.4161572,0.45,159.59
1758203549.466546,0.48,158.7
1758203549.5168378,0.49,157.79
1758203549.5673268,0.52,156.89
1758203549.6177442,0.47,156.0
1758203549.6680348,0.36,154.64
1758203549.7185283,0.33,153.29
1758203549.7689197,0.48,151.95
1758203549.819297,0.62,149.7
1758203549.8697197,0.63,145.64
1758203549.9200127,0.51,140.7
1758203549.9704819,0.56,135.75
1758203550.0209599,0.83,130.34
1758203550.07135,0.93,124.95
1758203550.121638,0.43,119.99
1758203550.1721108,0.19,115.05
1758203550.222493,0.15,109.64
1758203550.2729378,0.14,104.7
1758203550.323318,0.17,99.3
1758203550.3738868,0.39,94.34
1758203550.4244008,0.41,88.95
1758203550.4747825,0.4,83.55
1758203550.5252311,0.38,78.6
1758203550.5758119,0.36,73.64
1758203550.6262124,0.32,68.24
1758203550.676793,0.29,62.85
1758203550.7271774,0.32,57.9
1758203550.7776434,0.45,52.5
1758203550.8281226,2.04,47.55
1758203550.8786616,2.86,42.15
1758203550.9290328,3.46,37.2
1758203550.9795856,3.6,31.8
1758203551.0299501,3.71,26.85
1758203551.0804884,4.04,21.45
1758203551.130775,4.28,16.5
1758203551.1812356,4.48,11.1
1758203551.231516,4.48,6.14
1758203551.2820354,4.27,1.2
1758203551.3325918,10.09,-4.18
1758203551.383075,1.42,-9.13
1758203551.4335473,6.53,-14.54
1758203551.483915,5.9,-19.48
1758203551.534379,0.08,-24.88
1758203551.584959,0.1,-29.83
1758203551.6353567,1.43,-35.24
1758203551.685918,0.69,-40.18
1758203551.7363038,0.85,-45.59
1758203551.7867558,0.6,-50.54
1758203551.837131,0.53,-55.93
1758203551.8876734,0.43,-60.89
1758203551.9380352,0.41,-66.29
1758203551.988482,0.5,-71.24
1758203552.0388503,0.48,-76.64
1758203552.0893931,0.44,-81.59
1758203552.1396754,0.6,-86.99
1758203552.1900387,0.57,-91.94
1758203552.2406023,0.3,-97.34
1758203552.2910683,0.63,-102.29
1758203552.341444,0.66,-107.69
1758203552.3920162,0.59,-112.64
1758203552.4424036,0.49,-118.04
1758203552.492969,0.59,-122.99
1758203552.5433526,0.62,-128.38
1758203552.5939507,0.62,-133.34
1758203552.6443412,0.59,-138.74
1758203552.6949108,0.46,-143.69
1758203552.745399,0.37,-147.29
1758203552.79588,0.38,-149.54
1758203552.8462625,0.36,-150.88
1758203552.8968449,0.37,-152.24
1758203552.9471247,0.39,-153.59
1758203552.9974966,0.47,-154.49
1758203553.04807,0.55,-155.38
1758203553.0985336,0.57,-156.29
1758203553.1489067,0.57,-157.19
1758203553.1994553,0.57,-160.49
1758203553.249928,0.56,-160.49
1758203553.3004184,0.56,-160.03
1758203553.3508058,0.57,-159.13
1758203553.4012587,0.57,-158.24
1758203553.4517083,0.56,-157.33
1758203553.5020475,0.5,-155.99
1758203553.5524595,0.4,-155.08
1758203553.6028802,0.37,-153.74
1758203553.653284,0.36,-152.38
1758203553.7037542,0.39,-150.58
1758203553.754167,0.39,-147.44
1758203553.804567,0.5,-142.49
1758203553.854969,0.58,-137.53
1758203553.9052217,0.65,-132.13
1758203553.9555554,0.58,-127.19
1758203554.0058987,0.61,-121.79
1758203554.0562727,0.44,-116.83
1758203554.1065528,0.67,-111.44
1758203554.156939,0.68,-106.48
1758203554.2072945,0.5,-101.08
1758203554.2576745,0.34,-96.13
1758203554.3079798,0.68,-90.73
1758203554.358358,0.53,-85.79
1758203554.408737,0.44,-80.38
1758203554.4591799,0.5,-75.43
1758203554.5095685,0.48,-70.03
1758203554.5599282,0.38,-65.09
1758203554.6103146,0.47,-59.69
1758203554.660598,0.55,-54.74
1758203554.711075,0.65,-49.34
1758203554.7614582,0.83,-44.39
1758203554.8118353,1.02,-38.99
1758203554.862228,0.72,-33.58
1758203554.9126267,0.09,-28.64
1758203554.9630253,0.07,-23.24
1758203555.0134008,6.09,-18.29
1758203555.0637684,6.57,-13.34
1758203555.1141384,1.43,-7.94
1758203555.1645212,4.55,-2.54
1758203555.2149153,4.06,2.39
1758203555.2653139,4.61,7.35
1758203555.315715,4.53,12.75
1758203555.3660975,4.12,17.69
1758203555.4164605,3.93,23.09
1758203555.4668362,3.66,28.05
1758203555.5171087,3.54,33.44
1758203555.5674887,3.32,38.39
1758203555.6178734,2.78,43.8
1758203555.668247,1.25,48.74
1758203555.718531,0.38,54.15
1758203555.7688043,0.33,59.1
1758203555.819087,0.29,64.5
1758203555.8693795,0.35,69.45
1758203555.9196603,0.37,74.85
1758203555.9699302,0.39,79.8
1758203556.020298,0.38,85.2
1758203556.0706644,0.45,90.15
1758203556.1210403,0.31,95.55
1758203556.171311,0.15,100.5
1758203556.2216752,0.14,105.9
1758203556.272059,0.16,110.85
1758203556.32244,0.26,116.25
1758203556.372738,0.62,121.2
1758203556.4231148,1.01,126.6
1758203556.473461,0.65,131.55
1758203556.5237463,0.55,136.95
1758203556.5741293,0.52,141.89
1758203556.6244986,0.69,145.95
1758203556.6749005,0.58,148.64
1758203556.7252836,0.48,150.45
1758203556.7756588,0.34,151.8
1758203556.8260255,0.35,153.14
1758203556.876412,0.47,154.05
1758203556.9267786,0.52,155.39
1758203556.9771507,0.49,156.3
1758203557.0275247,0.48,156.75
1758203557.0778909,0.46,157.64
1758203557.1282668,0.44,160.04
1758203557.1786535,0.44,159.59
1758203557.2290275,0.47,159.14
1758203557.2794054,0.49,158.25
1758203557.3297782,0.52,156.89
1758203557.3801575,0.49,156.0
1758203557.430533,0.4,154.64
1758203557.4809191,0.3,153.29
1758203557.5312977,0.46,151.95
1758203557.5817144,0.57,150.14
1758203557.6319828,0.67,146.54
1758203557.682365,0.51,141.59
1758203557.7327585,0.56,136.64
1758203557.7831476,0.72,131.25
1758203557.8335218,0.99,126.3
1758203557.8839114,0.52,120.89
1758203557.9342923,0.22,115.95
1758203557.984578,0.16,110.55
1758203558.034986,0.15,105.59
1758203558.0852928,0.16,100.2
1758203558.135687,0.35,95.24
1758203558.186067,0.43,89.84
1758203558.236459,0.39,84.89
1758203558.2868361,0.38,79.49
1758203558.3372285,0.37,74.54
1758203558.3875892,0.33,69.14
1758203558.4379592,0.29,64.19
1758203558.4883173,0.31,58.8
1758203558.538704,0.4,53.85
1758203558.5891147,1.64,48.45
1758203558.6395128,2.78,43.5
1758203558.6898916,3.42,38.09
1758203558.7402816,3.57,33.14
1758203558.7906272,3.68,27.75
1758203558.8409956,3.98,22.8
1758203558.8914082,4.18,17.4
1758203558.9418018,4.5,12.45
1758203558.9921377,4.55,7.05
1758203559.0424697,4.13,2.09
1758203559.0928237,10.09,-2.83
1758203559.1432242,2.39,-8.24
1758203559.1935267,6.51,-13.19
1758203559.243945,6.0,-18.58
1758203559.2942529,0.08,-23.54
1758203559.3445182,0.09,-28.94
1758203559.39477,0.86,-33.88
1758203559.4450476,0.81,-39.29
1758203559.4953153,0.87,-44.23
1758203559.5455859,0.62,-49.64
1758203559.5958848,0.55,-54.59
1758203559.6461725,0.45,-59.98
1758203559.6964707,0.39,-64.94
1758203559.746744,0.49,-70.34
1758203559.797029,0.49,-75.74
1758203559.8473122,0.44,-80.69
1758203559.8976052,0.56,-86.09
1758203559.9478614,0.67,-91.04
1758203559.9981508,0.28,-96.44
1758203560.0484443,0.57,-101.39
1758203560.098738,0.67,-106.79
1758203560.149025,0.65,-111.74
1758203560.1993198,0.46,-117.14
1758203560.249627,0.6,-122.09
1758203560.2999442,0.6,-127.49
1758203560.350233,0.63,-132.44
1758203560.4005456,0.59,-137.84
1758203560.450839,0.48,-142.79
1758203560.5011253,0.38,-146.84
1758203560.551418,0.38,-149.09
1758203560.6017148,0.36,-150.88
1758203560.6520078,0.36,-152.24
1758203560.7023065,0.39,-153.13
1758203560.752599,0.45,-154.49
1758203560.8029072,0.55,-155.38
1758203560.853209,0.57,-156.29
1758203560.9035134,0.57,-157.19
1758203560.9538121,0.56,-157.63
1758203561.0041063,0.56,-160.49
1758203561.0543983,0.56,-160.03
1758203561.1047037,0.57,-159.13
1758203561.1549885,0.57,-158.24
1758203561.2052665,0.56,-157.33
1758203561.2555418,0.52,-156.44
1758203561.3058267,0.41,-155.08
1758203561.3561115,0.38,-154.19
1758203561.4063795,0.36,-152.83
1758203561.4566538,0.38,-151.03
1758203561.5069525,0.37,-147.88
1758203561.5572417,0.47,-143.38
1758203561.6075318,0.59,-138.44
1758203561.6578274,0.63,-133.03
1758203561.7081141,0.61,-128.08
1758203561.7584004,0.6,-122.69
1758203561.8086987,0.47,-117.73
1758203561.8589985,0.64,-112.33
1758203561.909285,0.66,-107.38
1758203561.959556,0.59,-101.98
1758203562.0098407,0.28,-97.04
1758203562.0601268,0.65,-91.63
1758203562.1103995,0.57,-86.69
1758203562.1606736,0.44,-81.28
1758203562.2111163,0.35,-98.38
1758203562.2614088,0.54,-92.98
1758203562.3116822,0.61,-88.04
1758203562.3619564,0.45,-82.63
1758203562.4122496,0.46,-77.68
1758203562.4625463,0.5,-72.28
1758203562.5128312,0.42,-67.34
1758203562.5631235,0.41,-61.94
1758203562.6134107,0.53,-56.99
1758203562.6636975,0.58,-51.59
1758203562.713974,0.8,-46.64
1758203562.7642279,0.71,-41.24
1758203562.814519,1.53,-36.29
1758203562.8648007,0.11,-30.89
1758203562.9150574,0.08,-25.94
1758203562.9653158,5.93,-20.54
1758203563.0155811,6.39,-15.59
1758203563.0658245,3.15,-10.19
1758203563.1160717,10.1,-5.24
1758203563.1663096,4.33,-0.29
1758203563.21655,4.42,5.09
1758203563.2667873,4.5,10.05
1758203563.3170285,4.35,15.45
1758203563.3672526,4.04,20.39
1758203563.417491,3.75,25.8
1758203563.4677274,3.61,30.74
1758203563.5179753,3.41,36.14
1758203563.5682037,2.96,41.1
1758203563.6184707,2.24,46.49
1758203563.6687481,0.5,51.44
1758203563.7190123,0.34,56.85
1758203563.7692564,0.3,61.8
1758203563.8195164,0.32,67.2
1758203563.869778,0.36,72.15
1758203563.9200535,0.37,77.55
1758203563.9703057,0.41,82.5
1758203564.0205834,0.39,87.9
1758203564.070847,0.41,92.85
1758203564.1211112,0.18,98.25
1758203564.1713545,0.14,103.2
1758203564.2216327,0.15,108.6
1758203564.2750158,0.18,113.55
1758203564.325448,0.43,118.95
1758203564.375713,0.9,123.9
1758203564.4260738,0.89,129.3
1758203564.4764447,0.56,134.25
1758203564.5268192,0.51,139.64
1758203564.5771067,0.58,144.6
1758203564.6273928,0.7,147.75
1758203564.6778116,0.48,150.0
1758203564.7281058,0.42,151.35
1758203564.7784293,0.29,152.7
1758203564.828735,0.44,153.6
1758203564.8791173,0.5,154.95
1758203564.929393,0.51,155.85
1758203564.9796734,0.49,156.75
1758203565.0299363,0.47,157.2
1758203565.0802062,0.44,160.04
1758203565.1304774,0.43,160.04
1758203565.1807752,0.46,159.14
1758203565.2310355,0.48,158.25
1758203565.2813268,0.5,157.34
1758203565.3316321,0.52,156.45
1758203565.3819268,0.45,155.54
1758203565.432205,0.31,154.2
1758203565.4825144,0.39,152.84
1758203565.5328176,0.5,151.04
1758203565.5831118,0.69,148.34
1758203565.6333902,0.56,143.84
1758203565.683695,0.51,138.89
1758203565.7339797,0.57,133.5
1758203565.7842822,0.97,128.55
1758203565.8345556,0.82,123.14
1758203565.8848667,0.36,118.2
1758203565.9352694,0.17,112.8
1758203565.985651,0.15,107.84
1758203566.035924,0.15,102.45
1758203566.086214,0.22,97.49
1758203566.136488,0.45,92.09
1758203566.1867878,0.37,87.14
1758203566.2370782,0.41,81.74
1758203566.287475,0.37,76.79
1758203566.3377557,0.36,71.39
1758203566.3880353,0.3,66.44
1758203566.4383082,0.31,61.05
1758203566.4885986,0.36,56.1
1758203566.53887,0.68,50.7
1758203566.5891476,2.66,45.75
1758203566.6394134,3.11,40.34
1758203566.6896856,3.45,35.4
1758203566.7399542,3.64,30.0
1758203566.7902465,3.83,25.05
1758203566.8405232,4.07,19.65
1758203566.8908215,4.46,14.7
1758203566.9410896,4.5,9.29
1758203566.9913588,4.21,4.35
1758203567.0416372,4.54,-0.58
1758203567.0919273,10.09,-5.99
1758203567.1421878,3.72,-10.94
1758203567.1924589,6.23,-16.33
1758203567.242741,0.06,-21.29
1758203567.293037,0.09,-26.69
1758203567.3433,0.34,-31.63
1758203567.393691,1.36,-37.04
1758203567.4439623,0.75,-41.98
1758203567.494269,0.73,-47.39
1758203567.5445282,0.56,-52.34
1758203567.5948064,0.51,-57.73
1758203567.6450708,0.39,-62.68
1758203567.6953502,0.44,-68.09
1758203567.74562,0.5,-73.04
1758203567.795903,0.45,-78.44
1758203567.8461604,0.48,-83.39
1758203567.8964293,0.65,-88.79
1758203567.9466977,0.46,-93.74
1758203567.9969966,0.42,-99.14
1758203568.0472946,0.68,-104.09
1758203568.0975776,0.67,-109.49
1758203568.147851,0.49,-114.44
1758203568.1982377,0.56,-119.84
1758203568.2486417,0.57,-124.79
1758203568.2989533,0.65,-130.19
1758203568.3492172,0.59,-135.13
1758203568.3994966,0.55,-140.54
1758203568.4497726,0.42,-145.04
1758203568.5000625,0.38,-148.19
1758203568.550325,0.36,-149.99
1758203568.6006007,0.36,-151.34
1758203568.6510484,0.38,-152.69
1758203568.7013426,0.41,-154.04
1758203568.751624,0.51,-154.94
1758203568.8019202,0.56,-155.84
1758203568.8521993,0.57,-156.74
1758203568.9025,0.57,-157.63
1758203568.9527793,0.56,-160.49
1758203569.0030727,0.56,-160.49
1758203569.053331,0.57,-159.58
1758203569.1036036,0.57,-158.69
1758203569.1538868,0.57,-157.78
1758203569.20418,0.55,-156.88
1758203569.2544763,0.45,-155.99
1758203569.3048203,0.39,-154.63
1758203569.3551152,0.36,-153.28
1758203569.405392,0.36,-151.94
1758203569.455674,0.39,-149.69
1758203569.5059514,0.42,-145.63
1758203569.5562136,0.55,-140.69
1758203569.6064775,0.59,-135.74
1758203569.6567688,0.65,-130.33
1758203569.7070458,0.57,-125.38
1758203569.7573256,0.56,-119.98
1758203569.807608,0.48,-115.04
1758203569.8578775,0.67,-109.63
1758203569.9082587,0.68,-104.69
1758203569.9585414,0.41,-99.29
1758203570.0088363,0.48,-94.33
1758203570.0591393,0.64,-88.94
1758203570.109417,0.48,-83.98
1758203570.159672,0.45,-78.59
1758203570.2099411,0.5,-73.63
1758203570.2602417,0.44,-68.23
1758203570.3105571,0.4,-63.29
1758203570.360864,0.5,-57.89
1758203570.4111555,0.56,-52.94
1758203570.4614325,0.74,-47.54
1758203570.5118105,0.74,-42.59
1758203570.5622077,1.42,-37.19
1758203570.612594,0.31,-32.24
1758203570.6629698,0.08,-26.84
1758203570.7133443,0.06,-21.89
1758203570.7637334,6.25,-16.49
1758203570.8140967,3.7,-11.53
1758203570.8644876,10.1,-6.13
1758203570.9148679,4.51,-1.19
1758203570.9652433,4.25,3.74
1758203571.0156057,4.52,9.14
1758203571.066002,4.45,14.1
1758203571.1163642,4.06,19.49
1758203571.1667504,3.82,24.45
1758203571.217033,3.63,29.84
1758203571.267315,3.45,34.8
1758203571.3177366,3.09,40.19
1758203571.3680043,2.6,45.15
1758203571.4182887,0.63,50.55
1758203571.4685538,0.35,55.49
1758203571.5188253,0.33,60.9
1758203571.5690799,0.31,65.85
1758203571.6193516,0.36,71.25
1758203571.669768,0.37,76.2
1758203571.720212,0.41,81.6
1758203571.7705946,0.37,86.55
1758203571.8209724,0.44,91.95
1758203571.8713543,0.22,96.9
1758203571.9217196,0.15,102.3
1758203571.9719963,0.14,107.25
1758203572.0223763,0.17,112.65
1758203572.072755,0.37,118.05
1758203572.123133,0.82,123.0
1758203572.173499,0.98,127.95
1758203572.223867,0.57,133.35
1758203572.2742379,0.51,138.3
1758203572.3246157,0.55,143.25
1758203572.3749003,0.73,147.3
1758203572.425168,0.5,149.55
1758203572.475491,0.46,150.89
1758203572.5257587,0.3,152.25
1758203572.576003,0.4,153.6
1758203572.6262639,0.49,154.5
1758203572.676509,0.52,155.39
1758203572.726763,0.49,156.3
1758203572.7770104,0.47,157.2
1758203572.8272665,0.45,160.04
1758203572.8775022,0.43,160.04
1758203572.9277582,0.45,159.59
1758203572.978009,0.48,158.7
1758203573.0282571,0.49,157.79
1758203573.0785165,0.52,156.89
1758203573.1287942,0.46,155.54
1758203573.1790402,0.34,154.2
1758203573.2292914,0.35,152.84
1758203573.2795377,0.49,151.5
1758203573.3297853,0.65,149.25
1758203573.3800182,0.6,145.2
1758203573.4302695,0.51,139.79
1758203573.480516,0.57,134.84
1758203573.530764,0.89,129.45
1758203573.581017,0.89,124.49
1758203573.6312995,0.43,119.09
1758203573.6815562,0.18,114.14
1758203573.7318153,0.15,108.74
1758203573.782065,0.15,103.8
1758203573.832321,0.19,98.39
1758203573.8825686,0.42,93.45
1758203573.9328158,0.39,88.05
1758203573.9830687,0.41,83.1
1758203574.0333474,0.37,77.69
1758203574.0836303,0.36,72.74
1758203574.133917,0.32,67.35
1758203574.1841772,0.3,62.4
1758203574.2345006,0.34,57.0
1758203574.284843,0.52,52.05
1758203574.3351293,2.31,46.65
1758203574.3853972,2.97,41.7
1758203574.4356523,3.41,36.3
1758203574.4858978,3.61,31.35
1758203574.5361404,3.76,25.95
1758203574.5864105,4.04,21.0
1758203574.6366694,4.35,15.6
1758203574.686934,4.48,10.65
1758203574.7372105,4.4,5.25
1758203574.787471,4.34,0.3
1758203574.8377333,4.43,-4.63
1758203574.8879888,3.18,-10.04
1758203574.9382532,6.37,-14.98
1758203574.9884975,5.92,-20.38
1758203575.038776,0.09,-25.79
1758203575.0890496,0.1,-30.73
1758203575.1393037,1.5,-35.68
1758203575.18954,0.71,-41.09
1758203575.2398045,0.79,-46.04
1758203575.290113,0.58,-51.43
1758203575.3404138,0.52,-56.39
1758203575.3906841,0.41,-61.79
1758203575.4409986,0.42,-67.19
1758203575.4913013,0.5,-72.14
1758203575.5416005,0.46,-77.54
1758203575.5918686,0.45,-82.49
1758203575.642156,0.62,-87.44
1758203575.6924477,0.53,-92.84
1758203575.742725,0.36,-97.79
1758203575.7929692,0.65,-103.19
1758203575.8432653,0.65,-108.14
1758203575.8935366,0.54,-113.54
1758203575.9438128,0.52,-118.49
1758203575.9940748,0.58,-123.89
1758203576.044369,0.63,-128.84
1758203576.0946555,0.61,-134.24
1758203576.1449485,0.57,-139.19
